density,temperature,delta_phi,substance_argon,substance_methane,substance_water
21643.28703206413,200,-0.085299518491953,1,0,0
21723.447350701405,200,-0.0854253374854722,1,0,0
21803.60766933868,200,-0.085550649938373,1,0,0
21883.767987975956,200,-0.0856754779694392,1,0,0
21963.92830661323,200,-0.0857998444169275,1,0,0
22044.088625250504,200,-0.0859237728019486,1,0,0
22124.24894388778,200,-0.0860472872921267,1,0,0
22204.40926252505,200,-0.0861704126655352,1,0,0
22284.569581162326,200,-0.0862931742750234,1,0,0
22364.7298997996,200,-0.0864155980128361,1,0,0
22444.890218436874,200,-0.0865377102756834,1,0,0
22525.050537074152,200,-0.0866595379301958,1,0,0
22605.210855711422,200,-0.0867811082788494,1,0,0
22685.3711743487,200,-0.0869024490263937,1,0,0
22765.53149298597,200,-0.0870235882467216,1,0,0
22845.69181162325,200,-0.0871445543503531,1,0,0
22925.85213026052,200,-0.0872653760523776,1,0,0
23006.0124488978,200,-0.0873860823410513,1,0,0
23086.172767535078,200,-0.0875067024469257,1,0,0
23166.333086172348,200,-0.0876272658126214,1,0,0
23246.493404809626,200,-0.0877478020632399,1,0,0
23326.653723446896,200,-0.0878683409773499,1,0,0
23406.81404208417,200,-0.0879889124587199,1,0,0
23486.974360721444,200,-0.08810954650867,1,0,0
23567.13467935872,200,-0.0882302731990911,1,0,0
23647.294997996,200,-0.0883511226462084,1,0,0
23727.45531663327,200,-0.0884721249849731,1,0,0
23807.615635270544,200,-0.0885933103442327,1,0,0
23887.775953907814,200,-0.088714708822561,1,0,0
23967.93627254509,200,-0.088836350464815,1,0,0
24048.09659118237,200,-0.0889582652394198,1,0,0
24128.256909819644,200,-0.0890804830163789,1,0,0
24208.41722845692,200,-0.0892030335459878,1,0,0
24288.57754709419,200,-0.0893259464382822,1,0,0
24368.737865731466,200,-0.0894492511432177,1,0,0
24448.89818436874,200,-0.0895729769315323,1,0,0
24529.058503006014,200,-0.0896971528763683,1,0,0
24609.218821643288,200,-0.0898218078355697,1,0,0
24689.379140280565,200,-0.089946970434703,1,0,0
24769.53945891784,200,-0.0900726690508066,1,0,0
24849.699777555117,200,-0.0901989317967468,1,0,0
24929.860096192388,200,-0.0903257865063652,1,0,0
25010.02041482966,200,-0.0904532607202552,1,0,0
25090.180733466936,200,-0.0905813816722039,1,0,0
25170.34105210421,200,-0.0907101762762828,1,0,0
25250.501370741487,200,-0.090839671114689,1,0,0
25330.66168937876,200,-0.0909698924260816,1,0,0
25410.822008016035,200,-0.0911008660946665,1,0,0
25490.98232665331,200,-0.0912326176398653,1,0,0
25571.142645290583,200,-0.0913651722065914,1,0,0
25651.302963927857,200,-0.091498554556141,1,0,0
25731.46328256513,200,-0.0916327890576798,1,0,0
25811.62360120241,200,-0.0917678996802564,1,0,0
25891.783919839683,200,-0.0919039099855135,1,0,0
25971.94423847696,200,-0.0920408431207968,1,0,0
26052.10455711423,200,-0.0921787218129299,1,0,0
26132.264875751505,200,-0.0923175683624613,1,0,0
26212.42519438878,200,-0.0924574046384826,1,0,0
26292.585513026053,200,-0.0925982520739401,1,0,0
26372.74583166333,200,-0.0927401316614173,1,0,0
26452.906150300605,200,-0.0928830639494712,1,0,0
26533.06646893788,200,-0.0930270690394208,1,0,0
26613.226787575157,200,-0.0931721665825918,1,0,0
26693.387106212427,200,-0.0933183757780612,1,0,0
26773.5474248497,200,-0.0934657153708142,1,0,0
26853.70774348697,200,-0.0936142036503976,1,0,0
26933.868062124253,200,-0.0937638584499416,1,0,0
27014.028380761527,200,-0.0939146971456603,1,0,0
27094.1886993988,200,-0.0940667366567603,1,0,0
27174.349018036075,200,-0.0942199934457083,1,0,0
27254.50933667335,200,-0.0943744835189734,1,0,0
27334.669655310623,200,-0.0945302224281181,1,0,0
27414.829973947897,200,-0.0946872252712779,1,0,0
27494.99029258517,200,-0.0948455066950273,1,0,0
27575.15061122245,200,-0.0950050808966099,1,0,0
27655.310929859723,200,-0.095165961626545,1,0,0
27735.471248497,200,-0.0953281621915766,1,0,0
27815.63156713427,200,-0.0954916954579931,1,0,0
27895.791885771545,200,-0.095656573855276,1,0,0
27975.95220440882,200,-0.0958228093801,1,0,0
28056.112523046097,200,-0.0959904136006781,1,0,0
28136.27284168337,200,-0.0961593976614159,1,0,0
28216.433160320645,200,-0.096329772287909,1,0,0
28296.59347895792,200,-0.0965015477922648,1,0,0
28376.753797595196,200,-0.0966747340787497,1,0,0
28456.914116232467,200,-0.0968493406497021,1,0,0
28537.07443486974,200,-0.0970253766118409,1,0,0
28617.23475350702,200,-0.0972028506827881,1,0,0
28697.39507214429,200,-0.0973817711979817,1,0,0
28777.555390781567,200,-0.0975621461178218,1,0,0
28857.71570941884,200,-0.0977439830351591,1,0,0
28937.876028056115,200,-0.097927289183044,1,0,0
29018.03634669339,200,-0.0981120714428029,1,0,0
29098.196665330663,200,-0.09829833635237,1,0,0
29178.35698396794,200,-0.0984860901149424,1,0,0
29258.51730260521,200,-0.0986753386078674,1,0,0
29338.67762124249,200,-0.098866087391881,1,0,0
29418.83793987976,200,-0.0990583417205464,1,0,0
29498.99825851704,200,-0.0992521065500658,1,0,0
29579.15857715431,200,-0.0994473865492452,1,0,0
29659.318895791585,200,-0.0996441861098756,1,0,0
29739.479214428866,200,-0.0998425093572555,1,0,0
29819.639533066136,200,-0.1000423601610499,1,0,0
29899.79985170341,200,-0.100243742146436,1,0,0
29979.960170340684,200,-0.1004466587054349,1,0,0
30060.12048897796,200,-0.1006511130085835,1,0,0
30140.280807615232,200,-0.100857108016835,1,0,0
30220.441126252503,200,-0.1010646464936992,1,0,0
30300.601444889784,200,-0.1012737310177128,1,0,0
30380.761763527054,200,-0.1014843639950465,1,0,0
30460.92208216433,200,-0.1016965476724887,1,0,0
30541.08240080161,200,-0.1019102841506061,1,0,0
30621.24271943888,200,-0.1021255753971412,1,0,0
30701.403038076154,200,-0.1023424232607645,1,0,0
30781.563356713432,200,-0.1025608294849123,1,0,0
30861.723675350702,200,-0.1027807957219962,1,0,0
30941.88399398798,200,-0.1030023235478118,1,0,0
31022.04431262525,200,-0.103225414476166,1,0,0
31102.204631262528,200,-0.1034500699737793,1,0,0
31182.3649498998,200,-0.1036762914753778,1,0,0
31262.52526853708,200,-0.1039040803990821,1,0,0
31342.685587174357,200,-0.1041334381619474,1,0,0
31422.845905811628,200,-0.1043643661958155,1,0,0
31503.0062244489,200,-0.1045968659633256,1,0,0
31583.166543086176,200,-0.1048309389742013,1,0,0
31663.32686172345,200,-0.1050665868017295,1,0,0
31743.487180360724,200,-0.105303811099457,1,0,0
31823.647498998,200,-0.1055426136181431,1,0,0
31903.80781763528,200,-0.1057829962228977,1,0,0
31983.96813627255,200,-0.1060249609105246,1,0,0
32064.128454909824,200,-0.1062685098271279,1,0,0
32144.288773547098,200,-0.1065136452858843,1,0,0
32224.44909218437,200,-0.1067603697850239,1,0,0
32304.60941082165,200,-0.107008686026061,1,0,0
32384.76972945892,200,-0.1072585969321793,1,0,0
32464.9300480962,200,-0.107510105666883,1,0,0
32545.09036673347,200,-0.1077632156527667,1,0,0
32625.250685370745,200,-0.1080179305905637,1,0,0
32705.41100400802,200,-0.1082742544783598,1,0,0
32785.57132264529,200,-0.1085321916310034,1,0,0
32865.73164128257,200,-0.1087917466997236,1,0,0
32945.89195991984,200,-0.1090529246919149,1,0,0
33026.05227855712,200,-0.1093157309911655,1,0,0
33106.21259719439,200,-0.1095801713774282,1,0,0
33186.372915831664,200,-0.1098462520474032,1,0,0
33266.53323446894,200,-0.110113979635115,1,0,0
33346.69355310621,200,-0.1103833612326747,1,0,0
33426.853871743486,200,-0.1106544044112176,1,0,0
33507.01419038076,200,-0.110927117242022,1,0,0
33587.174509018034,200,-0.1112015083178616,1,0,0
33667.33482765531,200,-0.111477586774471,1,0,0
33747.49514629258,200,-0.1117553623122573,1,0,0
33827.655464929856,200,-0.1120348452181447,1,0,0
33907.81578356714,200,-0.1123160463876342,1,0,0
33987.97610220441,200,-0.1125989773470425,1,0,0
34068.136420841685,200,-0.1128836502758945,1,0,0
34148.29673947896,200,-0.1131700780295305,1,0,0
34228.45705811623,200,-0.1134582741618868,1,0,0
34308.61737675351,200,-0.1137482529483979,1,0,0
34388.77769539078,200,-0.1140400294091948,1,0,0
34468.938014028055,200,-0.1143336193323772,1,0,0
34549.09833266533,200,-0.1146290392975215,1,0,0
34629.2586513026,200,-0.1149263066993372,1,0,0
34709.41896993988,200,-0.1152254397715153,1,0,0
34789.57928857715,200,-0.1155264576107886,1,0,0
34869.739607214426,200,-0.1158293802011132,1,0,0
34949.89992585171,200,-0.1161342284380756,1,0,0
35030.06024448898,200,-0.1164410241534634,1,0,0
35110.220563126255,200,-0.1167497901400246,1,0,0
35190.38088176353,200,-0.1170605501764036,1,0,0
35270.5412004008,200,-0.1173733290522608,1,0,0
35350.70151903808,200,-0.1176881525935888,1,0,0
35430.86183767535,200,-0.1180050476882191,1,0,0
35511.022156312625,200,-0.1183240423114466,1,0,0
35591.1824749499,200,-0.1186451655519607,1,0,0
35671.34279358717,200,-0.1189684476378792,1,0,0
35751.50311222445,200,-0.1192939199629684,1,0,0
35831.66343086172,200,-0.1196216151131273,1,0,0
35911.823749498995,200,-0.119951566892967,1,0,0
35991.98406813627,200,-0.1202838103526778,1,0,0
36072.14438677355,200,-0.1206183818150488,1,0,0
36152.304705410825,200,-0.120955318902643,1,0,0
36232.4650240481,200,-0.1212946605652628,1,0,0
36312.62534268537,200,-0.1216364471075618,1,0,0
36392.78566132265,200,-0.1219807202168502,1,0,0
36472.94597995992,200,-0.122327522991143,1,0,0
36553.1062985972,200,-0.1226768999673995,1,0,0
36633.26661723447,200,-0.1230288971499548,1,0,0
36713.42693587174,200,-0.1233835620391938,1,0,0
36793.58725450902,200,-0.1237409436604286,1,0,0
36873.74757314629,200,-0.1241010925929835,1,0,0
36953.907891783565,200,-0.1244640609995227,1,0,0
37034.06821042084,200,-0.1248299026555603,1,0,0
37114.22852905811,200,-0.1251986729792467,1,0,0
37194.388847695394,200,-0.1255704290613633,1,0,0
37274.54916633267,200,-0.1259452296955036,1,0,0
37354.70948496994,200,-0.1263231354085756,1,0,0
37434.86980360722,200,-0.1267042084914875,1,0,0
37515.03012224449,200,-0.1270885130300436,1,0,0
37595.190440881765,200,-0.1274761149361524,1,0,0
37675.35075951904,200,-0.1278670819792796,1,0,0
37755.51107815631,200,-0.1282614838180523,1,0,0
37835.67139679359,200,-0.1286593920322647,1,0,0
37915.83171543086,200,-0.1290608801550123,1,0,0
37995.992034068135,200,-0.129466023705169,1,0,0
38076.15235270541,200,-0.1298749002200957,1,0,0
38156.31267134268,200,-0.130287589288651,1,0,0
38236.47298997996,200,-0.1307041725843845,1,0,0
38316.63330861724,200,-0.1311247338991467,1,0,0
38396.79362725451,200,-0.1315493591768889,1,0,0
38476.953945891786,200,-0.131978136547714,1,0,0
38557.11426452906,200,-0.132411156362361,1,0,0
38637.274583166334,200,-0.1328485112268358,1,0,0
38717.43490180361,200,-0.1332902960374101,1,0,0
38797.59522044088,200,-0.133736608015926,1,0,0
38877.75553907816,200,-0.1341875467453974,1,0,0
38957.91585771543,200,-0.1346432142059465,1,0,0
39038.076176352704,200,-0.1351037148109805,1,0,0
39118.23649498998,200,-0.1355691554438324,1,0,0
39198.39681362725,200,-0.1360396454945934,1,0,0
39278.55713226453,200,-0.1365152968973686,1,0,0
39358.7174509018,200,-0.1369962241678087,1,0,0
39438.87776953908,200,-0.1374825444410494,1,0,0
39519.03808817636,200,-0.1379743775099686,1,0,0
39599.19840681363,200,-0.1384718458637963,1,0,0
39679.3587254509,200,-0.1389750747270781,1,0,0
39759.51904408818,200,-0.1394841920990491,1,0,0
39839.67936272545,200,-0.1399993287933567,1,0,0
39919.839681362726,200,-0.1405206184781182,1,0,0
40000.0,200,-0.1410481977164823,1,0,0
0.001,210,-0.2807429930981352,1,0,0
80.16131863727456,210,-0.2777701616763554,1,0,0
160.32163727454912,210,-0.2748221333789514,1,0,0
240.4819559118237,210,-0.2718988338721834,1,0,0
320.6422745490982,210,-0.2690001926122896,1,0,0
400.8025931863728,210,-0.2661261426702502,1,0,0
480.96291182364735,210,-0.2632766205593222,1,0,0
561.1232304609218,210,-0.2604515660652801,1,0,0
641.2835490981964,210,-0.2576509220793996,1,0,0
721.443867735471,210,-0.2548746344341264,1,0,0
801.6041863727455,210,-0.2521226517415085,1,0,0
881.7645050100201,210,-0.2493949252342376,1,0,0
961.9248236472948,210,-0.2466914086094663,1,0,0
1042.0851422845692,210,-0.2440120578752052,1,0,0
1122.2454609218437,210,-0.2413568311994728,1,0,0
1202.4057795591184,210,-0.2387256887620055,1,0,0
1282.5660981963929,210,-0.2361185926086933,1,0,0
1362.7264168336674,210,-0.2335355065085854,1,0,0
1442.886735470942,210,-0.2309763958135353,1,0,0
1523.0470541082166,210,-0.2284412273204625,1,0,0
1603.207372745491,210,-0.2259299691362084,1,0,0
1683.3676913827658,210,-0.2234425905449706,1,0,0
1763.5280100200405,210,-0.2209790618783155,1,0,0
1843.6883286573147,210,-0.2185393543877927,1,0,0
1923.8486472945892,210,-0.2161234401200659,1,0,0
2004.008965931864,210,-0.2137312917946012,1,0,0
2084.1692845691387,210,-0.2113628826839315,1,0,0
2164.329603206413,210,-0.209018186496396,1,0,0
2244.489921843688,210,-0.2066971772614548,1,0,0
2324.6502404809626,210,-0.2043998292174721,1,0,0
2404.810559118237,210,-0.2021261167020278,1,0,0
2484.9708777555115,210,-0.1998760140447316,1,0,0
2565.131196392786,210,-0.1976494954624946,1,0,0
2645.2915150300605,210,-0.1954465349573167,1,0,0
2725.451833667335,210,-0.1932671062165143,1,0,0
2805.612152304609,210,-0.1911111825154321,1,0,0
2885.7724709418844,210,-0.1889787366225968,1,0,0
2965.932789579159,210,-0.1868697407073337,1,0,0
3046.0931082164334,210,-0.184784166249811,1,0,0
3126.253426853708,210,-0.1827219839535358,1,0,0
3206.4137454909824,210,-0.1806831636602476,1,0,0
3286.574064128257,210,-0.178667674267276,1,0,0
3366.734382765532,210,-0.1766754836472538,1,0,0
3446.8947014028063,210,-0.1747065585703017,1,0,0
3527.0550200400808,210,-0.1727608646285587,1,0,0
3607.2153386773552,210,-0.1708383661631405,1,0,0
3687.3756573146297,210,-0.1689390261934596,1,0,0
3767.535975951904,210,-0.1670628063489549,1,0,0
3847.696294589179,210,-0.165209666803151,1,0,0
3927.8566132264536,210,-0.1633795662101336,1,0,0
4008.016931863728,210,-0.1615724616433588,1,0,0
4088.1772505010026,210,-0.1597883085367898,1,0,0
4168.337569138277,210,-0.1580270606284381,1,0,0
4248.497887775552,210,-0.1562886699061968,1,0,0
4328.658206412826,210,-0.1545730865560052,1,0,0
4408.818525050101,210,-0.1528802589123824,1,0,0
4488.978843687375,210,-0.1512101334112167,1,0,0
4569.13916232465,210,-0.1495626545448846,1,0,0
4649.299480961925,210,-0.1479377648197004,1,0,0
4729.459799599199,210,-0.146335404715596,1,0,0
4809.620118236474,210,-0.1447555126481274,1,0,0
4889.780436873748,210,-0.143198024932745,1,0,0
4969.940755511023,210,-0.1416628757512942,1,0,0
5050.101074148297,210,-0.1401499971208029,1,0,0
5130.261392785572,210,-0.1386593188644897,1,0,0
5210.421711422847,210,-0.1371907685850106,1,0,0
5290.582030060121,210,-0.1357442716398844,1,0,0
5370.742348697396,210,-0.1343197511191951,1,0,0
5450.90266733467,210,-0.1329171278253945,1,0,0
5531.062985971945,210,-0.1315363202553526,1,0,0
5611.223304609219,210,-0.1301772445845178,1,0,0
5691.383623246494,210,-0.128839814653267,1,0,0
5771.543941883769,210,-0.1275239419553301,1,0,0
5851.704260521043,210,-0.1262295356283769,1,0,0
5931.864579158318,210,-0.1249565024466702,1,0,0
6012.024897795592,210,-0.1237047468158133,1,0,0
6092.185216432867,210,-0.1224741707695095,1,0,0
6172.3455350701415,210,-0.1212646739684162,1,0,0
6252.505853707416,210,-0.1200761537009757,1,0,0
6332.6661723446905,210,-0.118908504886224,1,0,0
6412.8264909819645,210,-0.1177616200786275,1,0,0
6492.98680961924,210,-0.116635389474792,1,0,0
6573.1471282565135,210,-0.1155297009221384,1,0,0
6653.307446893788,210,-0.1144444399294448,1,0,0
6733.467765531063,210,-0.1133794896792772,1,0,0
6813.628084168337,210,-0.1123347310422384,1,0,0
6893.788402805612,210,-0.1113100425930191,1,0,0
6973.948721442886,210,-0.1103053006282667,1,0,0
7054.109040080161,210,-0.1093203791861289,1,0,0
7134.269358717435,210,-0.1083551500675948,1,0,0
7214.42967735471,210,-0.1074094828594555,1,0,0
7294.589995991985,210,-0.1064832449589215,1,0,0
7374.750314629259,210,-0.1055763015998736,1,0,0
7454.910633266534,210,-0.1046885158806704,1,0,0
7535.070951903808,210,-0.1038197487934884,1,0,0
7615.231270541083,210,-0.1029698592551632,1,0,0
7695.391589178358,210,-0.1021387041395165,1,0,0
7775.551907815632,210,-0.1013261383110503,1,0,0
7855.712226452907,210,-0.1005320146600587,1,0,0
7935.872545090181,210,-0.0997561841390582,1,0,0
8016.032863727456,210,-0.0989984958005241,1,0,0
8096.19318236473,210,-0.0982587968358551,1,0,0
8176.353501002005,210,-0.0975369326155687,1,0,0
8256.51381963928,210,-0.096832746730613,1,0,0
8336.674138276554,210,-0.0961460810348495,1,0,0
8416.834456913828,210,-0.0954767756885436,1,0,0
8496.994775551104,210,-0.0948246692029299,1,0,0
8577.155094188378,210,-0.0941895984857096,1,0,0
8657.315412825652,210,-0.0935713988874755,1,0,0
8737.475731462928,210,-0.0929699042490477,1,0,0
8817.636050100202,210,-0.0923849469495771,1,0,0
8897.796368737476,210,-0.0918163579555046,1,0,0
8977.95668737475,210,-0.0912639668701524,1,0,0
9058.117006012026,210,-0.0907276019840883,1,0,0
9138.2773246493,210,-0.090207090326052,1,0,0
9218.437643286574,210,-0.0897022577144981,1,0,0
9298.59796192385,210,-0.0892129288096473,1,0,0
9378.758280561124,210,-0.0887389271660318,1,0,0
9458.918599198398,210,-0.0882800752854774,1,0,0
9539.078917835672,210,-0.0878361946704327,1,0,0
9619.239236472948,210,-0.0874071058776883,1,0,0
9699.399555110222,210,-0.086992628572336,1,0,0
9779.559873747496,210,-0.0865925815819612,1,0,0
9859.720192384772,210,-0.086206782951088,1,0,0
9939.880511022046,210,-0.085835049995694,1,0,0
10020.04082965932,210,-0.0854771993578693,1,0,0
10100.201148296594,210,-0.085133047060491,1,0,0
10180.36146693387,210,-0.0848024085619651,1,0,0
10260.521785571143,210,-0.0844850988108883,1,0,0
10340.682104208418,210,-0.0841809323006174,1,0,0
10420.842422845692,210,-0.0838897231238028,1,0,0
10501.002741482967,210,-0.0836112850266522,1,0,0
10581.16306012024,210,-0.0833454314630978,1,0,0
10661.323378757515,210,-0.0830919756486702,1,0,0
10741.483697394791,210,-0.0828507306141211,1,0,0
10821.644016032064,210,-0.0826215092587488,1,0,0
10901.80433466934,210,-0.0824041244033612,1,0,0
10981.964653306615,210,-0.0821983888428924,1,0,0
11062.12497194389,210,-0.0820041153986086,1,0,0
11142.285290581163,210,-0.0818211169698731,1,0,0
11222.445609218435,210,-0.081649206585468,1,0,0
11302.605927855711,210,-0.0814881974544319,1,0,0
11382.766246492987,210,-0.0813379030163696,1,0,0
11462.92656513026,210,-0.0811981369912461,1,0,0
11543.086883767535,210,-0.0810687134286454,1,0,0
11623.247202404811,210,-0.0809494467564057,1,0,0
11703.407521042083,210,-0.0808401518287128,1,0,0
11783.56783967936,210,-0.080740643973579,1,0,0
11863.728158316637,210,-0.0806507390396731,1,0,0
11943.888476953907,210,-0.080570253442551,1,0,0
12024.048795591185,210,-0.080499004210218,1,0,0
12104.20911422846,210,-0.0804368090280498,1,0,0
12184.369432865731,210,-0.0803834862830368,1,0,0
12264.529751503009,210,-0.0803388551073717,1,0,0
12344.690070140285,210,-0.0803027354213631,1,0,0
12424.850388777557,210,-0.0802749479756358,1,0,0
12505.01070741483,210,-0.0802553143927023,1,0,0
12585.171026052103,210,-0.0802436572078194,1,0,0
12665.33134468938,210,-0.0802397999091479,1,0,0
12745.491663326657,210,-0.0802435669772703,1,0,0
12825.651981963929,210,-0.0802547839239939,1,0,0
12905.812300601205,210,-0.0802732773304973,1,0,0
12985.97261923848,210,-0.0802988748847862,1,0,0
13066.132937875753,210,-0.08033140541851,1,0,0
13146.293256513029,210,-0.0803706989430911,1,0,0
13226.453575150304,210,-0.0804165866852005,1,0,0
13306.613893787577,210,-0.0804689011216309,1,0,0
13386.77421242485,210,-0.0805274760134431,1,0,0
13466.934531062128,210,-0.0805921464395792,1,0,0
13547.0948496994,210,-0.0806627488297846,1,0,0
13627.255168336676,210,-0.0807391209969525,1,0,0
13707.415486973949,210,-0.0808211021688435,1,0,0
13787.575805611224,210,-0.0809085330192228,1,0,0
13867.7361242485,210,-0.0810012556984081,1,0,0
13947.896442885773,210,-0.0810991138632395,1,0,0
14028.056761523048,210,-0.0812019527064781,1,0,0
14108.217080160322,210,-0.0813096189856595,1,0,0
14188.377398797596,210,-0.0814219610513716,1,0,0
14268.53771743487,210,-0.0815388288749998,1,0,0
14348.698036072146,210,-0.0816600740759573,1,0,0
14428.85835470942,210,-0.0817855499483261,1,0,0
14509.018673346694,210,-0.0819151114870562,1,0,0
14589.17899198397,210,-0.082048615413546,1,0,0
14669.339310621244,210,-0.0821859202008042,1,0,0
14749.499629258518,210,-0.0823268860980234,1,0,0
14829.659947895792,210,-0.0824713751546711,1,0,0
14909.820266533068,210,-0.0826192512440794,1,0,0
14989.980585170342,210,-0.0827703800864969,1,0,0
15070.140903807616,210,-0.0829246292716616,1,0,0
15150.301222444892,210,-0.0830818682808263,1,0,0
15230.461541082166,210,-0.0832419685082885,1,0,0
15310.62185971944,210,-0.0834048032823676,1,0,0
15390.782178356716,210,-0.0835702478858932,1,0,0
15470.94249699399,210,-0.0837381795761254,1,0,0
15551.102815631264,210,-0.0839084776041434,1,0,0
15631.263134268538,210,-0.0840810232336677,1,0,0
15711.423452905814,210,-0.0842556997593098,1,0,0
15791.583771543088,210,-0.0844323925242729,1,0,0
15871.744090180362,210,-0.08461098893742,1,0,0
15951.904408817638,210,-0.0847913784897675,1,0,0
16032.064727454912,210,-0.0849734527703334,1,0,0
16112.225046092186,210,-0.0851571054813529,1,0,0
16192.38536472946,210,-0.0853422324528357,1,0,0
16272.545683366736,210,-0.085528731656447,1,0,0
16352.70600200401,210,-0.0857165032186876,1,0,0
16432.866320641286,210,-0.0859054494333697,1,0,0
16513.02663927856,210,-0.0860954747733305,1,0,0
16593.186957915834,210,-0.0862864859014238,1,0,0
16673.347276553108,210,-0.0864783916806861,1,0,0
16753.507595190382,210,-0.0866711031837326,1,0,0
16833.667913827656,210,-0.0868645337013128,1,0,0
16913.82823246493,210,-0.0870585987500144,1,0,0
16993.988551102208,210,-0.0872532160791041,1,0,0
17074.14886973948,210,-0.0874483056764541,1,0,0
17154.309188376756,210,-0.0876437897735833,1,0,0
17234.46950701403,210,-0.0878395928496952,1,0,0
17314.629825651304,210,-0.0880356416348405,1,0,0
17394.790144288578,210,-0.0882318651120038,1,0,0
17474.950462925855,210,-0.088428194518241,1,0,0
17555.11078156313,210,-0.0886245633447673,1,0,0
17635.271100200403,210,-0.0888209073360165,1,0,0
17715.431418837677,210,-0.0890171644875914,1,0,0
17795.59173747495,210,-0.0892132750431822,1,0,0
17875.752056112226,210,-0.0894091814903608,1,0,0
17955.9123747495,210,-0.0896048285552458,1,0,0
18036.072693386777,210,-0.089800163196073,1,0,0
18116.23301202405,210,-0.0899951345955846,1,0,0
18196.393330661325,210,-0.0901896941523193,1,0,0
18276.5536492986,210,-0.0903837954706721,1,0,0
18356.713967935877,210,-0.0905773943498613,1,0,0
18436.874286573147,210,-0.0907704487716559,1,0,0
18517.03460521042,210,-0.0909629188869827,1,0,0
18597.1949238477,210,-0.0911547670012963,1,0,0
18677.355242484973,210,-0.0913459575588578,1,0,0
18757.515561122247,210,-0.0915364571257199,1,0,0
18837.67587975952,210,-0.091726234371667,1,0,0
18917.836198396795,210,-0.091915260050888,1,0,0
18997.99651703407,210,-0.0921035069815849,1,0,0
19078.156835671343,210,-0.0922909500243502,1,0,0
19158.31715430862,210,-0.0924775660594958,1,0,0
19238.47747294589,210,-0.0926633339632051,1,0,0
19318.63779158317,210,-0.0928482345826531,1,0,0
19398.798110220443,210,-0.0930322507099841,1,0,0
19478.95842885772,210,-0.0932153670552884,1,0,0
19559.11874749499,210,-0.0933975702185214,1,0,0
19639.279066132265,210,-0.0935788486604413,1,0,0
19719.439384769543,210,-0.093759192672553,1,0,0
19799.599703406817,210,-0.093938594346136,1,0,0
19879.76002204409,210,-0.0941170475403284,1,0,0
19959.920340681365,210,-0.094294547849368,1,0,0
20040.08065931864,210,-0.0944710925689584,1,0,0
20120.240977955917,210,-0.0946466806618799,1,0,0
20200.401296593187,210,-0.0948213127227844,1,0,0
20280.561615230465,210,-0.0949949909422982,1,0,0
20360.72193386774,210,-0.0951677190704439,1,0,0
20440.882252505013,210,-0.0953395023794116,1,0,0
20521.042571142287,210,-0.0955103476257566,1,0,0
20601.20288977956,210,-0.0956802630120121,1,0,0
20681.363208416835,210,-0.0958492581478615,1,0,0
20761.52352705411,210,-0.096017344010774,1,0,0
20841.683845691387,210,-0.0961845329063257,1,0,0
20921.84416432866,210,-0.0963508384280831,1,0,0
21002.00448296593,210,-0.0965162754172292,1,0,0
21082.16480160321,210,-0.0966808599218954,1,0,0
21162.325120240483,210,-0.0968446091562996,1,0,0
21242.48543887776,210,-0.0970075414597305,1,0,0
21322.64575751503,210,-0.0971696762553916,1,0,0
21402.80607615231,210,-0.0973310340091927,1,0,0
21482.966394789582,210,-0.0974916361885315,1,0,0
21563.126713426856,210,-0.0976515052211011,1,0,0
21643.28703206413,210,-0.0978106644537717,1,0,0
21723.447350701405,210,-0.097969138111611,1,0,0
21803.60766933868,210,-0.0981269512570439,1,0,0
21883.767987975956,210,-0.0982841297492688,1,0,0
21963.92830661323,210,-0.0984407002039008,1,0,0
22044.088625250504,210,-0.0985966899529395,1,0,0
22124.24894388778,210,-0.0987521270050503,1,0,0
22204.40926252505,210,-0.0989070400062713,1,0,0
22284.569581162326,210,-0.0990614582010883,1,0,0
22364.7298997996,210,-0.0992154113940285,1,0,0
22444.890218436874,210,-0.0993689299116881,1,0,0
22525.050537074152,210,-0.0995220445653327,1,0,0
22605.210855711422,210,-0.0996747866140422,1,0,0
22685.3711743487,210,-0.0998271877284542,1,0,0
22765.53149298597,210,-0.0999792799550982,1,0,0
22845.69181162325,210,-0.1001310956814326,1,0,0
22925.85213026052,210,-0.1002826676014959,1,0,0
23006.0124488978,210,-0.100434028682299,1,0,0
23086.172767535078,210,-0.1005852121309018,1,0,0
23166.333086172348,210,-0.1007362513622681,1,0,0
23246.493404809626,210,-0.1008871799678233,1,0,0
23326.653723446896,210,-0.1010380316848374,1,0,0
23406.81404208417,210,-0.1011888403665648,1,0,0
23486.974360721444,210,-0.1013396399531909,1,0,0
23567.13467935872,210,-0.1014904644435688,1,0,0
23647.294997996,210,-0.1016413478678277,1,0,0
23727.45531663327,210,-0.1017923242607655,1,0,0
23807.615635270544,210,-0.1019434276360754,1,0,0
23887.775953907814,210,-0.1020946919614101,1,0,0
23967.93627254509,210,-0.1022461511343097,1,0,0
24048.09659118237,210,-0.1023978389589659,1,0,0
24128.256909819644,210,-0.1025497891237605,1,0,0
24208.41722845692,210,-0.1027020351797654,1,0,0
24288.57754709419,210,-0.1028546105199346,1,0,0
24368.737865731466,210,-0.1030075483592535,1,0,0
24448.89818436874,210,-0.1031608817156229,1,0,0
24529.058503006014,210,-0.1033146433916182,1,0,0
24609.218821643288,210,-0.1034688659569921,1,0,0
24689.379140280565,210,-0.1036235817320654,1,0,0
