,temperature,density,real_ufrac,delta_phi,stable
13526,410,28537.07443486974,0.2818724998942067,-0.6867189937472075,0
13527,410,28617.23475350702,0.28088703486217126,-0.688249614073278,0
13528,410,28697.395072144292,0.27988294336704633,-0.6897905755614787,0
13529,410,28777.555390781567,0.27886022788168097,-0.6913419769221628,0
13530,410,28857.71570941884,0.277818889923252,-0.6929039171033025,0
13531,410,28937.876028056115,0.2767589300395491,-0.6944764952976841,0
13532,410,29018.03634669339,0.275680347795191,-0.6960598109505114,0
13533,410,29098.196665330663,0.27458314175794796,-0.6976539637672374,0
13534,410,29178.35698396794,0.27346730948515996,-0.6992590537216289,0
13535,410,29258.517302605214,0.27233284751005327,-0.7008751810642557,0
13536,410,29338.67762124249,0.2711797513281772,-0.7025024463311786,0
13537,410,29418.837939879762,0.27000801538395314,-0.7041409503528346,0
13538,410,29498.998258517036,0.26881763305695394,-0.7057907942635009,0
13539,410,29579.15857715431,0.26760859664860515,-0.7074520795106356,0
13540,410,29659.318895791585,0.26638089736852977,-0.7091249078648714,0
13541,410,29739.479214428862,0.2651345253211247,-0.710809381430067,0
13542,410,29819.639533066136,0.2638694694920628,-0.7125056026537164,0
13543,410,29899.79985170341,0.2625857177348131,-0.7142136743376188,0
13544,410,29979.960170340684,0.26128325675705877,-0.715933699648924,0
13545,410,30060.12048897796,0.2599620721073207,-0.7176657821312388,0
13546,410,30140.280807615232,0.2586221481613026,-0.7194100257162743,0
13547,410,30220.441126252506,0.25726346810839906,-0.721166534735587,0
13548,410,30300.601444889784,0.2558860139380674,-0.7229354139327056,0
13549,410,30380.761763527058,0.25448976642631405,-0.7247167684753903,0
13550,410,30460.922082164332,0.25307470512190766,-0.726510703968405,0
13551,410,30541.082400801606,0.251640808332811,-0.7283173264663049,0
13552,410,30621.24271943888,0.25018805311237546,-0.7301367424866916,0
13553,410,30701.403038076154,0.24871641524561627,-0.7319690590236114,0
13554,410,30781.563356713432,0.247225869235283,-0.7338143835613771,0
13555,410,30861.723675350706,0.2457163882881107,-0.7356728240884227,0
13556,410,30941.88399398798,0.24418794430070934,-0.7375444891117292,0
13557,410,31022.044312625254,0.24264050784566482,-0.739429487671241,0
13558,410,31102.204631262528,0.24107404815736355,-0.7413279293547577,0
13559,410,31182.364949899802,0.23948853311788143,-0.743239924312955,0
13560,410,31262.525268537076,0.23788392924274393,-0.7451655832747226,0
13561,410,31342.685587174354,0.23626020166653272,-0.7471050175628385,0
13562,410,31422.845905811628,0.23461731412853304,-0.749058339109782,0
13563,410,31503.0062244489,0.2329552289582718,-0.751025660473829,0
13564,410,31583.166543086176,0.2312739070608021,-0.7530070948555703,0
13565,410,31663.32686172345,0.22957330790213326,-0.7550027561144478,0
13566,410,31743.487180360724,0.22785338949438916,-0.7570127587857235,0
13567,410,31823.647498997998,0.22611410838092527,-0.7590372180976428,0
13568,410,31903.807817635276,0.22435541962124794,-0.7610762499889477,0
13569,410,31983.96813627255,0.22257727677608652,-0.7631299711263824,0
13570,410,32064.128454909824,0.2207796318919486,-0.7651984989228567,0
13571,410,32144.288773547098,0.21896243548595917,-0.7672819515554643,0
13572,410,32224.44909218437,0.21712563653027162,-0.7693804479840601,0
13573,410,32304.609410821646,0.21526918243647564,-0.7714941079699709,0
13574,410,32384.76972945892,0.21339301904000363,-0.7736230520948307,0
13575,410,32464.930048096197,0.21149709058412258,-0.7757674017799522,0
13576,410,32545.09036673347,0.2095813397040568,-0.7779272793056817,0
13577,410,32625.250685370745,0.20764570741082367,-0.7801028078311557,0
13578,410,32705.41100400802,0.20569013307495476,-0.7822941114142778,0
13579,410,32785.57132264529,0.2037145544100737,-0.7845013150319455,0
13580,410,32865.73164128257,0.20171890745644283,-0.7867245446004075,0
13581,410,32945.89195991984,0.19970312656416522,-0.7889639269960623,0
13582,410,33026.052278557116,0.19766714437625155,-0.7912195900764862,0
13583,410,33106.21259719439,0.1956108918117595,-0.7934916627014773,0
13584,410,33186.372915831664,0.19353429804857059,-0.7957802747545483,0
13585,410,33266.53323446894,0.19143729050594793,-0.7980855571647205,0
13586,410,33346.69355310621,0.1893197948271278,-0.8004076419283639,0
13587,410,33426.853871743486,0.18718173486162493,-0.8027466621313979,0
13588,410,33507.01419038076,0.18502303264729292,-0.80510275197181,0
13589,410,33587.174509018034,0.1828436083924534,-0.8074760467821742,0
13590,410,33667.33482765531,0.18064338045755646,-0.8098666830527049,0
13591,410,33747.49514629258,0.17842226533678085,-0.8122747984544321,0
13592,410,33827.655464929856,0.17618017763953941,-0.8147005318625324,0
13593,410,33907.81578356714,0.17391703007173065,-0.8171440233799702,0
13594,410,33987.97610220441,0.17163273341662288,-0.8196054143615586,0
13595,410,34068.136420841685,0.1693271965158457,-0.8220848474379657,0
13596,410,34148.29673947896,0.1670003262499502,-0.8245824665401986,0
13597,410,34228.45705811623,0.16465202751891772,-0.8270984169241843,0
13598,410,34308.61737675351,0.16228220322234865,-0.829632845195713,0
13599,410,34388.77769539078,0.1598907542394854,-0.8321858993355873,0
13600,410,34468.938014028055,0.15747757940906504,-0.8347577287249779,0
13601,410,34549.09833266533,0.15504257550886458,-0.837348484171122,0
13602,410,34629.2586513026,0.15258563723514085,-0.8399583179331589,0
13603,410,34709.41896993988,0.15010665718168914,-0.8425873837483765,0
13604,410,34789.57928857715,0.14760552581895914,-0.8452358368584273,0
13605,410,34869.739607214426,0.14508213147249083,-0.8479038340362502,0
13606,410,34949.89992585171,0.14253636030161465,-0.8505915336127498,0
13607,410,35030.06024448898,0.13996809627755802,-0.85329909550409,0
13608,410,35110.220563126255,0.13737722116148754,-0.8560266812390709,0
13609,410,35190.38088176353,0.1347636144821881,-0.8587744539868836,0
13610,410,35270.5412004008,0.13212715351365867,-0.8615425785849631,0
13611,410,35350.70151903808,0.1294677132522729,-0.864331221567289,0
13612,410,35430.86183767535,0.12678516639382076,-0.8671405511928141,0
13613,410,35511.022156312625,0.1240793833102466,-0.8699707374742051,0
13614,410,35591.1824749499,0.12135023202603568,-0.8728219522069419,0
13615,410,35671.34279358717,0.11859757819459493,-0.8756943689984263,0
13616,410,35751.50311222445,0.11582128507399658,-0.8785881632977312,0
13617,410,35831.66343086172,0.11302121350275773,-0.8815035124253137,0
13618,410,35911.823749498995,0.11019722187516012,-0.8844405956031891,0
13619,410,35991.98406813627,0.10734916611651346,-0.8873995939851579,0
13620,410,36072.14438677355,0.10447689965765716,-0.8903806906877907,0
13621,410,36152.304705410825,0.10158027340986386,-0.8933840708210059,0
13622,410,36232.4650240481,0.09865913573880669,-0.8964099215195772,0
13623,410,36312.62534268537,0.09571333243864544,-0.8994584319745135,0
13624,410,36392.78566132265,0.09274270670556328,-0.9025297934649784,0
13625,410,36472.94597995992,0.08974709911123036,-0.9056241993902722,0
13626,410,36553.106298597195,0.086726347575657,-0.9087418453024113,0
13627,410,36633.26661723447,0.08368028734011679,-0.9118829289386247,0
13628,410,36713.42693587174,0.08060875093933062,-0.9150476502545738,0
13629,410,36793.58725450902,0.07751156817372729,-0.9182362114574804,0
13630,410,36873.74757314629,0.07438856608107469,-0.9214488170398658,0
13631,410,36953.907891783565,0.07123956890787098,-0.924685673813513,0
13632,410,37034.06821042084,0.06806439808063247,-0.9279469909435106,0
13633,410,37114.22852905811,0.06486287217638376,-0.9312329799830761,0
13634,410,37194.388847695394,0.06163480689320222,-0.9345438549083014,0
13635,410,37274.54916633267,0.05838001502025558,-0.9378798321533839,0
13636,410,37354.70948496994,0.05509830640753466,-0.9412411306461387,0
13637,410,37434.86980360722,0.05178948793507965,-0.9446279718439923,0
